customer_id,order_date,order_value
CUST_03869,2024-12-09,3.41
CUST_00291,2024-12-09,16.83
CUST_00519,2024-12-09,6.99
CUST_04399,2024-12-09,34.03
CUST_04588,2024-12-09,48.17
CUST_02704,2024-12-09,19.97
CUST_04581,2024-12-09,17.92
CUST_03369,2024-12-09,30.95
CUST_04910,2024-12-09,7.21
CUST_01097,2024-12-09,17.42
CUST_00598,2024-12-10,33.65
CUST_02343,2024-12-10,45.34
CUST_00478,2024-12-10,7.91
CUST_00275,2024-12-10,5.74
CUST_04855,2024-12-10,9.36
CUST_04426,2024-12-10,12.89
CUST_04159,2024-12-10,75.0
CUST_00369,2024-12-10,18.21
CUST_03545,2024-12-10,13.91
CUST_02413,2024-12-10,289.71
CUST_00705,2024-12-10,51.71
CUST_02995,2024-12-10,7.93
CUST_02436,2024-12-10,10.86
CUST_03357,2024-12-10,12.65
CUST_01463,2024-12-10,33.65
CUST_02539,2024-12-10,6.76
CUST_04164,2024-12-10,19.18
CUST_00982,2024-12-10,23.54
CUST_01639,2024-12-10,27.43
CUST_00333,2024-12-10,14.75
CUST_04677,2024-12-10,81.11
CUST_02731,2024-12-11,3.38
CUST_04253,2024-12-11,70.32
CUST_01063,2024-12-11,30.35
CUST_03205,2024-12-11,25.88
CUST_04300,2024-12-11,13.48
CUST_04361,2024-12-11,5.94
CUST_04959,2024-12-11,11.23
CUST_01100,2024-12-11,109.6
CUST_03751,2024-12-11,58.79
CUST_04610,2024-12-11,19.23
CUST_04128,2024-12-11,25.92
CUST_03420,2024-12-11,8.58
CUST_01656,2024-12-11,6.38
CUST_04114,2024-12-11,25.74
CUST_01463,2024-12-11,11.33
CUST_04519,2024-12-11,28.16
CUST_01811,2024-12-11,56.88
CUST_04666,2024-12-11,16.81
CUST_02364,2024-12-11,53.19
CUST_00333,2024-12-11,31.26
CUST_02522,2024-12-11,9.88
CUST_01503,2024-12-11,14.97
CUST_00702,2024-12-11,11.79
CUST_04894,2024-12-12,39.24
CUST_04402,2024-12-12,385.74
CUST_01372,2024-12-12,9.42
CUST_02413,2024-12-12,16.51
CUST_00084,2024-12-12,19.54
CUST_00695,2024-12-12,30.68
CUST_00096,2024-12-12,16.18
CUST_02853,2024-12-12,22.95
CUST_00026,2024-12-12,8.07
CUST_00084,2024-12-12,14.3
CUST_00036,2024-12-12,45.6
CUST_01905,2024-12-12,4.65
CUST_00667,2024-12-12,33.34
CUST_03119,2024-12-12,26.56
CUST_04519,2024-12-12,151.03
CUST_02208,2024-12-12,35.46
CUST_03969,2024-12-13,58.23
CUST_04702,2024-12-13,9.69
CUST_02581,2024-12-13,2.64
CUST_03651,2024-12-13,49.34
CUST_00806,2024-12-13,11.85
CUST_04434,2024-12-13,63.9
CUST_03867,2024-12-13,27.57
CUST_02568,2024-12-13,35.01
CUST_02272,2024-12-13,25.62
CUST_00880,2024-12-13,19.62
CUST_01430,2024-12-13,12.43
CUST_00018,2024-12-13,31.13
CUST_02413,2024-12-13,78.65
CUST_04858,2024-12-13,9.0
CUST_02125,2024-12-13,16.33
CUST_01155,2024-12-13,26.86
CUST_04877,2024-12-13,44.98
CUST_02638,2024-12-13,23.06
CUST_01155,2024-12-13,145.84
CUST_04300,2024-12-14,37.13
CUST_00326,2024-12-14,72.02
CUST_01373,2024-12-14,43.39
CUST_01947,2024-12-14,5.47
CUST_01199,2024-12-14,40.06
CUST_03051,2024-12-14,152.15
CUST_03808,2024-12-14,28.19
CUST_01672,2024-12-14,43.73
CUST_02590,2024-12-14,23.91
CUST_03459,2024-12-14,23.57
CUST_04742,2024-12-14,5.91
CUST_02946,2024-12-14,15.22
CUST_04798,2024-12-14,38.92
CUST_04191,2024-12-14,7.78
CUST_03390,2024-12-14,27.64
CUST_03385,2024-12-14,201.73
CUST_03174,2024-12-14,20.1
CUST_00424,2024-12-14,24.02
CUST_00948,2024-12-15,29.09
CUST_02625,2024-12-15,6.56
CUST_04719,2024-12-15,28.44
CUST_00185,2024-12-15,43.98
CUST_04007,2024-12-15,107.78
CUST_04981,2024-12-15,5.67
CUST_03019,2024-12-15,99.29
CUST_02714,2024-12-15,4.46
CUST_04027,2024-12-15,8.06
CUST_04189,2024-12-15,13.97
CUST_00594,2024-12-15,13.75
CUST_00320,2024-12-15,22.26
CUST_02061,2024-12-15,4.76
CUST_01213,2024-12-15,47.73
CUST_03456,2024-12-15,12.18
CUST_03716,2024-12-15,4.96
CUST_01766,2024-12-15,14.43
CUST_01017,2024-12-15,10.56
CUST_03276,2024-12-15,144.95
CUST_04281,2024-12-15,13.13
CUST_03059,2024-12-15,101.97
CUST_02034,2024-12-15,6.87
CUST_01383,2024-12-15,5.3
CUST_01375,2024-12-15,71.82
CUST_04798,2024-12-15,14.96
CUST_02216,2024-12-15,2.87
CUST_01065,2024-12-16,19.21
CUST_03925,2024-12-16,62.31
CUST_03198,2024-12-16,36.37
CUST_00410,2024-12-16,30.46
CUST_00330,2024-12-16,45.75
CUST_00643,2024-12-16,31.65
CUST_04519,2024-12-16,5.73
CUST_04182,2024-12-16,3.03
CUST_00580,2024-12-16,29.88
CUST_04073,2024-12-16,16.53
CUST_00909,2024-12-16,44.32
CUST_02061,2024-12-16,12.5
CUST_04105,2024-12-16,13.21
CUST_02745,2024-12-16,7.62
CUST_03846,2024-12-16,17.9
CUST_00979,2024-12-16,27.84
CUST_03912,2024-12-16,28.57
CUST_03547,2024-12-16,6.51
CUST_01377,2024-12-17,15.02
CUST_01095,2024-12-17,9.33
CUST_02277,2024-12-17,21.21
CUST_04191,2024-12-17,5.02
CUST_04603,2024-12-17,17.92
CUST_03006,2024-12-17,6.69
CUST_00124,2024-12-17,52.86
CUST_02927,2024-12-17,42.6
CUST_04877,2024-12-17,27.87
CUST_02581,2024-12-17,69.41
CUST_01717,2024-12-17,6.87
CUST_00940,2024-12-17,18.68
CUST_00281,2024-12-17,9.8
CUST_02785,2024-12-17,113.08
CUST_01473,2024-12-17,31.57
CUST_01469,2024-12-17,1.9
CUST_03978,2024-12-18,55.96
CUST_01204,2024-12-18,49.41
CUST_01377,2024-12-18,43.43
CUST_04700,2024-12-18,1.85
CUST_02921,2024-12-18,27.24
CUST_01661,2024-12-18,12.69
CUST_01893,2024-12-18,7.94
CUST_03919,2024-12-18,4.33
CUST_02980,2024-12-19,1.4
CUST_02529,2024-12-19,82.1
CUST_02967,2024-12-19,19.73
CUST_01532,2024-12-19,21.29
CUST_04883,2024-12-19,198.68
CUST_03869,2024-12-19,2.82
CUST_01787,2024-12-19,7.56
CUST_00767,2024-12-19,19.1
CUST_04369,2024-12-19,8.21
CUST_04613,2024-12-19,26.85
CUST_04244,2024-12-19,5.93
CUST_02539,2024-12-19,35.2
CUST_03895,2024-12-19,14.74
CUST_02474,2024-12-19,19.84
CUST_04673,2024-12-19,25.24
CUST_02778,2024-12-20,13.66
CUST_04300,2024-12-20,28.06
CUST_00443,2024-12-20,34.35
CUST_00916,2024-12-20,6.76
CUST_01844,2024-12-20,10.14
CUST_04088,2024-12-20,7.83
CUST_02220,2024-12-20,18.67
CUST_04427,2024-12-20,25.98
CUST_03689,2024-12-20,20.63
CUST_03311,2024-12-20,28.02
CUST_04120,2024-12-20,2.5
CUST_04519,2024-12-20,19.16
CUST_04805,2024-12-20,15.16
CUST_03161,2024-12-20,9.19
CUST_01791,2024-12-20,35.36
CUST_04901,2024-12-20,38.52
CUST_04236,2024-12-20,8.58
CUST_00065,2024-12-20,29.02
CUST_02921,2024-12-20,42.48
CUST_00379,2024-12-20,119.42
CUST_00533,2024-12-20,3.08
CUST_00702,2024-12-21,16.43
CUST_04468,2024-12-21,18.52
CUST_04390,2024-12-21,19.28
CUST_04471,2024-12-21,3.05
CUST_00572,2024-12-21,29.59
CUST_02539,2024-12-21,8.85
CUST_00333,2024-12-21,20.62
CUST_03288,2024-12-21,13.31
CUST_02413,2024-12-21,108.2
CUST_01921,2024-12-21,28.85
CUST_01186,2024-12-21,73.99
CUST_04689,2024-12-21,31.1
CUST_03093,2024-12-21,9.56
CUST_04593,2024-12-21,13.11
CUST_02417,2024-12-21,25.44
CUST_03773,2024-12-21,6.37
CUST_00591,2024-12-21,14.78
CUST_04572,2024-12-21,12.1
CUST_00130,2024-12-21,7.85
CUST_02779,2024-12-21,46.56
CUST_02413,2024-12-21,16.72
CUST_04300,2024-12-21,16.35
CUST_00384,2024-12-22,36.47
CUST_00343,2024-12-22,60.17
CUST_03407,2024-12-22,16.47
CUST_04128,2024-12-22,7.2
CUST_00056,2024-12-22,3.14
CUST_04409,2024-12-22,41.88
CUST_01394,2024-12-22,49.54
CUST_03869,2024-12-22,81.93
CUST_02883,2024-12-22,46.89
CUST_00385,2024-12-22,10.85
CUST_04300,2024-12-22,23.06
CUST_00669,2024-12-22,218.78
CUST_03119,2024-12-22,3.06
CUST_04726,2024-12-22,35.4
CUST_04189,2024-12-22,10.24
CUST_02610,2024-12-22,12.01
CUST_04111,2024-12-22,10.81
CUST_00863,2024-12-22,41.52
CUST_00333,2024-12-22,38.07
CUST_00484,2024-12-22,19.8
CUST_03543,2024-12-22,23.66
CUST_01049,2024-12-22,10.85
CUST_00055,2024-12-23,35.28
CUST_00460,2024-12-23,10.48
CUST_00333,2024-12-23,249.67
CUST_02218,2024-12-23,11.3
CUST_00234,2024-12-23,11.2
CUST_02211,2024-12-23,25.5
CUST_02008,2024-12-23,62.66
CUST_02272,2024-12-23,60.65
CUST_01195,2024-12-23,13.56
CUST_00896,2024-12-23,9.34
CUST_02980,2024-12-23,51.31
CUST_03071,2024-12-23,40.91
CUST_03542,2024-12-23,22.09
CUST_03281,2024-12-23,8.87
CUST_01859,2024-12-23,77.58
CUST_00546,2024-12-23,78.26
CUST_00591,2024-12-23,10.83
CUST_04984,2024-12-23,14.59
CUST_02501,2024-12-23,9.54
CUST_04036,2024-12-23,69.3
CUST_03940,2024-12-23,70.71
CUST_02812,2024-12-23,27.27
CUST_01945,2024-12-23,20.6
CUST_02854,2024-12-23,13.76
CUST_04391,2024-12-24,23.84
CUST_03891,2024-12-24,27.84
CUST_01704,2024-12-24,83.5
CUST_02402,2024-12-24,36.34
CUST_03327,2024-12-24,15.75
CUST_00659,2024-12-24,3.36
CUST_01636,2024-12-24,25.19
CUST_01150,2024-12-24,15.84
CUST_03058,2024-12-24,17.09
CUST_02234,2024-12-24,5.28
CUST_03006,2024-12-24,12.91
CUST_04823,2024-12-24,45.4
CUST_03937,2024-12-24,29.47
CUST_00089,2024-12-24,12.93
CUST_03813,2024-12-24,42.69
CUST_02616,2024-12-24,34.22
CUST_00462,2024-12-24,18.62
CUST_01466,2024-12-24,57.73
CUST_00230,2024-12-24,55.61
CUST_03239,2024-12-24,7.7
CUST_03150,2024-12-24,132.79
CUST_01195,2024-12-25,5.13
CUST_01771,2024-12-25,32.04
CUST_04668,2024-12-25,48.87
CUST_00480,2024-12-25,12.61
CUST_03289,2024-12-25,39.62
CUST_01776,2024-12-25,11.8
CUST_03808,2024-12-25,6.34
CUST_04189,2024-12-25,4.67
CUST_03312,2024-12-25,34.11
CUST_00577,2024-12-25,4.15
CUST_04731,2024-12-25,7.31
CUST_04987,2024-12-25,26.54
CUST_01908,2024-12-25,134.18
CUST_02799,2024-12-25,26.3
CUST_04244,2024-12-25,65.7
CUST_02826,2024-12-25,8.48
CUST_02570,2024-12-25,9.72
CUST_02124,2024-12-25,29.14
CUST_01840,2024-12-25,28.31
CUST_02054,2024-12-26,10.6
CUST_02717,2024-12-26,2.25
CUST_04747,2024-12-26,40.93
CUST_04493,2024-12-26,67.15
CUST_00149,2024-12-26,3.91
CUST_02272,2024-12-26,10.8
CUST_02680,2024-12-26,22.0
CUST_01444,2024-12-26,84.99
CUST_03935,2024-12-26,8.83
CUST_04807,2024-12-26,16.8
CUST_01377,2024-12-26,82.55
CUST_01017,2024-12-26,7.12
CUST_01430,2024-12-26,8.5
CUST_04333,2024-12-26,13.91
CUST_03288,2024-12-26,7.53
CUST_03936,2024-12-26,8.61
CUST_03279,2024-12-26,4.15
CUST_04291,2024-12-26,50.5
CUST_02413,2024-12-26,29.03
CUST_01397,2024-12-26,3.08
CUST_02863,2024-12-26,18.39
CUST_04513,2024-12-26,2.1
CUST_01467,2024-12-26,10.95
CUST_03320,2024-12-26,50.75
CUST_00369,2024-12-26,65.69
CUST_02350,2024-12-26,14.06
CUST_02028,2024-12-26,7.07
CUST_00206,2024-12-26,4.37
CUST_02728,2024-12-27,51.88
CUST_00571,2024-12-27,61.13
CUST_00858,2024-12-27,10.61
CUST_01195,2024-12-27,22.57
CUST_04307,2024-12-27,4.84
CUST_04308,2024-12-27,79.24
CUST_02942,2024-12-27,15.67
CUST_00102,2024-12-27,26.83
CUST_02553,2024-12-27,25.27
CUST_03289,2024-12-27,19.92
CUST_00954,2024-12-27,11.6
CUST_00595,2024-12-27,42.44
CUST_00562,2024-12-27,18.68
CUST_00480,2024-12-27,11.71
CUST_00773,2024-12-27,24.56
CUST_04141,2024-12-27,12.79
CUST_04518,2024-12-27,8.45
CUST_00183,2024-12-27,48.09
CUST_02174,2024-12-27,27.36
CUST_04300,2024-12-27,121.22
CUST_01889,2024-12-28,11.49
CUST_04593,2024-12-28,15.4
CUST_03675,2024-12-28,39.17
CUST_00982,2024-12-28,18.41
CUST_03077,2024-12-28,92.58
CUST_04651,2024-12-28,214.34
CUST_02583,2024-12-28,6.88
CUST_02270,2024-12-28,11.17
CUST_02422,2024-12-28,16.19
CUST_03168,2024-12-28,6.52
CUST_00185,2024-12-28,4.96
CUST_00807,2024-12-28,14.35
CUST_00333,2024-12-28,11.76
CUST_04111,2024-12-28,31.06
CUST_03075,2024-12-28,30.82
CUST_04104,2024-12-28,34.3
CUST_02703,2024-12-29,28.19
CUST_02672,2024-12-29,23.02
CUST_00640,2024-12-29,85.33
CUST_03536,2024-12-29,16.81
CUST_02822,2024-12-29,26.98
CUST_00771,2024-12-29,18.52
CUST_00658,2024-12-29,94.83
CUST_03155,2024-12-29,51.79
CUST_01030,2024-12-29,19.09
CUST_02114,2024-12-29,44.27
CUST_02799,2024-12-29,31.06
CUST_01583,2024-12-29,9.57
CUST_03118,2024-12-29,19.31
CUST_00991,2024-12-29,21.24
CUST_04487,2024-12-29,13.12
CUST_04923,2024-12-29,13.18
CUST_02275,2024-12-29,36.32
CUST_04811,2024-12-29,16.17
CUST_03919,2024-12-29,14.0
CUST_02783,2024-12-29,4.88
CUST_03877,2024-12-30,55.5
CUST_02047,2024-12-30,5.41
CUST_00191,2024-12-30,30.68
CUST_03062,2024-12-30,25.81
CUST_02784,2024-12-30,48.5
CUST_02904,2024-12-30,18.01
CUST_00752,2024-12-30,82.3
CUST_03610,2024-12-30,5.67
CUST_04807,2024-12-30,150.33
CUST_02703,2024-12-30,8.84
CUST_04593,2024-12-30,14.22
CUST_03131,2024-12-30,13.68
CUST_02914,2024-12-30,11.66
CUST_03917,2024-12-30,21.44
CUST_00093,2024-12-30,63.55
CUST_02578,2024-12-30,20.96
CUST_01581,2024-12-30,27.14
CUST_01589,2024-12-30,8.65
CUST_04386,2024-12-30,34.9
CUST_03783,2024-12-30,17.81
CUST_03947,2024-12-30,9.89
CUST_04867,2024-12-30,152.14
CUST_00353,2024-12-30,89.32
CUST_04741,2024-12-30,13.3
CUST_00444,2024-12-30,25.16
CUST_01097,2024-12-30,22.6
CUST_02794,2024-12-30,13.66
CUST_00272,2024-12-30,68.03
CUST_02413,2024-12-30,22.25
CUST_00576,2024-12-31,27.6
CUST_03054,2024-12-31,4.67
CUST_04023,2024-12-31,39.93
CUST_01811,2024-12-31,26.99
CUST_02601,2024-12-31,48.17
CUST_01172,2024-12-31,29.52
CUST_00264,2024-12-31,12.8
CUST_04572,2024-12-31,28.48
CUST_04456,2024-12-31,13.75
CUST_00886,2024-12-31,57.42
CUST_04994,2024-12-31,27.61
CUST_04927,2025-01-01,15.95
CUST_02413,2025-01-01,4.01
CUST_03245,2025-01-01,12.14
CUST_02108,2025-01-01,14.38
CUST_01513,2025-01-01,22.12
CUST_02568,2025-01-01,6.18
CUST_03001,2025-01-01,25.08
CUST_02748,2025-01-01,25.7
CUST_00973,2025-01-01,2.63
CUST_00808,2025-01-01,13.42
CUST_00816,2025-01-01,36.14
CUST_01065,2025-01-01,27.33
CUST_04877,2025-01-01,26.16
CUST_03182,2025-01-01,70.78
CUST_02758,2025-01-01,102.2
CUST_02138,2025-01-01,5.93
CUST_01097,2025-01-01,19.46
CUST_03538,2025-01-01,41.79
CUST_01605,2025-01-01,77.02
CUST_01608,2025-01-01,16.29
CUST_02265,2025-01-01,4.94
CUST_00309,2025-01-02,38.08
CUST_00333,2025-01-02,24.97
CUST_00982,2025-01-02,3.99
CUST_04356,2025-01-02,24.37
CUST_00159,2025-01-02,60.18
CUST_00333,2025-01-02,33.4
CUST_04560,2025-01-02,13.0
CUST_03783,2025-01-02,407.16
CUST_02568,2025-01-02,3.91
CUST_01732,2025-01-02,71.0
CUST_00066,2025-01-02,78.2
CUST_04367,2025-01-02,6.96
CUST_01495,2025-01-02,7.26
CUST_04281,2025-01-02,9.88
CUST_03506,2025-01-02,11.75
CUST_01218,2025-01-02,9.11
CUST_04244,2025-01-02,5.95
CUST_04490,2025-01-02,4.85
CUST_01025,2025-01-02,148.11
CUST_02819,2025-01-02,9.14
CUST_02540,2025-01-02,36.98
CUST_01849,2025-01-02,14.96
CUST_02863,2025-01-02,43.16
CUST_01721,2025-01-02,1.0
CUST_04593,2025-01-03,25.16
CUST_00877,2025-01-03,121.25
CUST_02000,2025-01-03,2.45
CUST_01860,2025-01-03,27.29
CUST_03227,2025-01-03,19.14
CUST_00629,2025-01-03,12.49
CUST_04408,2025-01-03,89.2
CUST_04164,2025-01-03,8.01
CUST_00468,2025-01-03,28.26
CUST_01537,2025-01-03,35.09
CUST_01905,2025-01-03,20.94
CUST_00936,2025-01-03,18.29
CUST_02550,2025-01-03,3.27
CUST_00075,2025-01-03,18.02
CUST_03985,2025-01-03,23.32
CUST_00333,2025-01-03,59.86
CUST_02517,2025-01-03,37.79
CUST_04409,2025-01-03,13.91
CUST_03691,2025-01-03,11.27
CUST_03692,2025-01-03,7.1
CUST_02077,2025-01-03,6.28
CUST_03926,2025-01-03,17.5
CUST_04831,2025-01-03,57.12
CUST_04689,2025-01-03,20.51
CUST_04533,2025-01-03,161.77
CUST_00162,2025-01-03,7.58
CUST_02351,2025-01-03,6.4
CUST_04983,2025-01-04,4.53
CUST_04386,2025-01-04,13.05
CUST_03728,2025-01-04,21.37
CUST_01260,2025-01-04,34.34
CUST_01807,2025-01-04,91.64
CUST_03351,2025-01-04,19.26
CUST_01253,2025-01-04,44.67
CUST_01771,2025-01-04,166.2
CUST_01512,2025-01-04,4.01
CUST_00716,2025-01-04,11.13
CUST_03202,2025-01-04,54.42
CUST_04885,2025-01-04,38.91
CUST_00680,2025-01-04,9.28
CUST_04994,2025-01-04,29.98
CUST_01388,2025-01-04,13.47
CUST_01945,2025-01-04,6.98
CUST_02773,2025-01-04,19.38
CUST_03686,2025-01-04,50.0
CUST_04758,2025-01-04,5.35
CUST_03783,2025-01-04,22.48
CUST_00333,2025-01-04,31.01
CUST_03119,2025-01-04,6.94
CUST_01594,2025-01-04,26.52
CUST_01611,2025-01-04,9.2
CUST_02210,2025-01-05,40.29
CUST_00422,2025-01-05,26.24
CUST_00435,2025-01-05,5.39
CUST_03731,2025-01-05,83.75
CUST_02284,2025-01-05,8.55
CUST_04300,2025-01-05,29.22
CUST_03668,2025-01-05,160.92
CUST_04281,2025-01-05,20.12
CUST_03218,2025-01-05,6.92
CUST_01472,2025-01-05,11.25
CUST_01656,2025-01-05,12.61
CUST_02398,2025-01-05,18.5
CUST_02620,2025-01-05,8.99
CUST_03974,2025-01-05,85.79
CUST_00291,2025-01-05,44.56
CUST_02595,2025-01-05,80.76
CUST_01452,2025-01-05,24.65
CUST_01377,2025-01-05,15.58
CUST_04860,2025-01-05,9.47
CUST_01347,2025-01-05,12.53
CUST_01220,2025-01-05,38.1
CUST_02584,2025-01-05,13.23
CUST_04244,2025-01-05,41.47
CUST_01553,2025-01-05,5.38
CUST_01594,2025-01-05,209.44
CUST_03276,2025-01-06,167.73
CUST_00761,2025-01-06,113.43
CUST_04593,2025-01-06,2.38
CUST_04109,2025-01-06,34.36
CUST_01715,2025-01-06,11.16
CUST_02239,2025-01-06,35.12
CUST_02413,2025-01-06,4.25
CUST_03832,2025-01-06,53.9
CUST_03355,2025-01-06,18.02
CUST_01137,2025-01-06,48.3
CUST_00178,2025-01-06,13.75
CUST_02413,2025-01-06,21.09
CUST_04897,2025-01-06,36.14
CUST_02364,2025-01-06,22.49
CUST_02349,2025-01-06,8.09
CUST_02364,2025-01-06,7.91
CUST_00676,2025-01-07,19.0
CUST_00393,2025-01-07,8.33
CUST_00951,2025-01-07,124.3
CUST_02869,2025-01-07,74.69
CUST_01805,2025-01-07,73.97
CUST_02643,2025-01-07,61.24
CUST_04786,2025-01-07,25.81
CUST_02236,2025-01-07,24.09
CUST_02843,2025-01-07,65.74
CUST_01039,2025-01-07,108.25
CUST_00480,2025-01-07,23.16
CUST_03921,2025-01-07,6.85
CUST_02430,2025-01-07,28.97
CUST_04608,2025-01-07,20.52
CUST_03006,2025-01-07,6.69
CUST_02672,2025-01-07,7.54
CUST_02199,2025-01-07,10.57
CUST_01849,2025-01-07,8.03
CUST_04745,2025-01-07,15.49
CUST_04483,2025-01-07,7.72
CUST_00954,2025-01-07,9.59
CUST_04300,2025-01-08,86.62
CUST_04607,2025-01-08,26.79
CUST_03783,2025-01-08,2.79
CUST_04823,2025-01-08,2.14
CUST_02720,2025-01-08,36.64
CUST_02006,2025-01-08,16.28
CUST_04244,2025-01-08,6.2
CUST_03014,2025-01-08,5.77
CUST_00450,2025-01-08,8.28
CUST_04540,2025-01-08,28.26
CUST_01407,2025-01-08,12.48
CUST_02685,2025-01-08,46.58
CUST_03988,2025-01-08,45.46
CUST_00377,2025-01-08,33.83
CUST_04308,2025-01-08,13.65
CUST_03471,2025-01-08,30.05
CUST_01036,2025-01-08,45.51
CUST_03592,2025-01-08,157.14
CUST_00954,2025-01-08,10.18
CUST_00819,2025-01-08,36.58
CUST_00291,2025-01-08,67.0
CUST_03596,2025-01-08,27.47
CUST_01909,2025-01-09,46.1
CUST_03064,2025-01-09,17.35
CUST_04724,2025-01-09,23.01
CUST_03550,2025-01-09,20.03
CUST_04915,2025-01-09,34.69
CUST_03520,2025-01-09,3.5
CUST_03298,2025-01-09,7.3
CUST_01786,2025-01-09,20.24
CUST_00161,2025-01-09,29.5
CUST_03144,2025-01-09,26.89
CUST_02502,2025-01-09,33.69
CUST_02398,2025-01-09,4.19
CUST_04281,2025-01-09,11.24
CUST_01190,2025-01-09,8.98
CUST_00845,2025-01-09,182.71
CUST_04798,2025-01-09,7.81
CUST_04136,2025-01-09,14.01
CUST_00387,2025-01-09,21.38
CUST_02047,2025-01-10,11.44
CUST_03908,2025-01-10,115.79
CUST_01120,2025-01-10,23.97
CUST_01033,2025-01-10,13.04
CUST_04250,2025-01-10,33.55
CUST_03727,2025-01-10,9.58
CUST_02980,2025-01-10,34.29
CUST_00728,2025-01-10,12.96
CUST_02284,2025-01-10,14.33
CUST_02980,2025-01-10,36.08
CUST_03771,2025-01-10,26.63
CUST_00245,2025-01-10,50.76
CUST_01772,2025-01-10,13.77
CUST_04093,2025-01-10,9.92
CUST_01882,2025-01-10,64.17
CUST_00333,2025-01-10,6.73
CUST_01687,2025-01-10,24.94
CUST_04126,2025-01-10,10.32
CUST_00149,2025-01-10,17.86
CUST_03012,2025-01-10,12.71
CUST_00442,2025-01-10,33.73
CUST_01018,2025-01-11,22.83
CUST_01095,2025-01-11,196.08
CUST_02284,2025-01-11,75.67
CUST_02705,2025-01-11,26.65
CUST_01577,2025-01-11,3.2
CUST_01094,2025-01-11,28.31
CUST_04898,2025-01-11,20.25
CUST_03808,2025-01-11,102.0
CUST_02246,2025-01-11,7.86
CUST_03783,2025-01-11,26.26
CUST_00705,2025-01-11,39.17
CUST_00423,2025-01-11,11.6
CUST_01048,2025-01-11,43.92
CUST_03384,2025-01-11,148.47
CUST_03783,2025-01-11,7.52
CUST_00121,2025-01-11,3.87
CUST_01663,2025-01-11,13.46
CUST_04332,2025-01-11,28.82
CUST_04153,2025-01-11,54.55
CUST_01755,2025-01-11,23.31
CUST_00191,2025-01-11,27.27
CUST_03471,2025-01-11,7.88
CUST_00643,2025-01-11,2.76
CUST_02938,2025-01-11,44.02
CUST_02625,2025-01-11,20.82
CUST_03466,2025-01-11,41.05
CUST_00369,2025-01-12,123.63
CUST_01049,2025-01-12,14.99
CUST_04244,2025-01-12,122.52
CUST_01609,2025-01-12,4.06
CUST_03656,2025-01-12,33.45
CUST_00710,2025-01-12,6.95
CUST_02496,2025-01-12,9.96
CUST_03127,2025-01-12,61.3
CUST_03814,2025-01-12,19.03
CUST_01576,2025-01-12,49.59
CUST_02238,2025-01-12,18.04
CUST_03368,2025-01-12,120.18
CUST_04572,2025-01-12,19.45
CUST_01039,2025-01-12,20.35
CUST_01959,2025-01-12,26.54
CUST_00943,2025-01-12,45.88
CUST_04965,2025-01-12,27.91
CUST_02482,2025-01-12,15.91
CUST_01158,2025-01-12,119.48
CUST_00090,2025-01-12,64.33
CUST_01603,2025-01-12,10.75
CUST_00143,2025-01-12,30.13
CUST_04855,2025-01-13,45.19
CUST_03668,2025-01-13,64.57
CUST_01260,2025-01-13,606.71
CUST_01103,2025-01-13,22.86
CUST_03478,2025-01-13,14.82
CUST_04171,2025-01-13,56.23
CUST_04189,2025-01-13,1.34
CUST_00272,2025-01-13,40.23
CUST_04009,2025-01-13,15.2
CUST_02019,2025-01-13,3.24
CUST_03099,2025-01-13,182.74
CUST_02938,2025-01-13,6.41
CUST_02587,2025-01-13,12.47
CUST_01254,2025-01-13,11.92
CUST_02672,2025-01-13,59.8
CUST_01849,2025-01-13,9.25
CUST_00143,2025-01-13,38.78
CUST_04049,2025-01-13,31.41
CUST_01375,2025-01-13,9.32
CUST_04471,2025-01-13,60.48
CUST_03112,2025-01-13,29.35
CUST_03968,2025-01-13,13.4
CUST_02579,2025-01-13,9.59
CUST_04136,2025-01-13,44.12
CUST_00385,2025-01-14,37.38
CUST_01799,2025-01-14,61.72
CUST_01784,2025-01-14,10.51
CUST_02590,2025-01-14,3.72
CUST_03328,2025-01-14,33.09
CUST_01667,2025-01-14,182.97
CUST_01279,2025-01-14,86.41
CUST_01666,2025-01-14,36.74
CUST_04698,2025-01-14,16.53
CUST_02394,2025-01-14,16.53
CUST_01522,2025-01-14,24.02
CUST_00519,2025-01-14,28.22
CUST_00592,2025-01-14,18.46
CUST_02173,2025-01-14,33.75
CUST_03808,2025-01-14,21.82
CUST_00150,2025-01-14,43.85
CUST_02140,2025-01-14,49.51
CUST_02239,2025-01-14,23.21
CUST_01170,2025-01-14,2.93
CUST_03813,2025-01-14,9.54
CUST_04940,2025-01-14,13.99
CUST_01722,2025-01-14,8.81
CUST_02124,2025-01-15,15.52
CUST_00757,2025-01-15,13.75
CUST_03626,2025-01-15,10.67
CUST_00531,2025-01-15,81.33
CUST_01698,2025-01-15,39.4
CUST_01772,2025-01-15,4.58
CUST_04262,2025-01-15,8.8
CUST_03866,2025-01-15,14.48
CUST_01849,2025-01-15,5.3
CUST_03391,2025-01-15,7.18
CUST_00747,2025-01-15,38.33
CUST_02544,2025-01-15,67.18
CUST_00662,2025-01-15,70.86
CUST_02301,2025-01-15,9.24
CUST_04623,2025-01-15,20.58
CUST_03562,2025-01-15,30.06
CUST_04919,2025-01-15,28.59
CUST_01031,2025-01-15,66.69
CUST_02944,2025-01-15,69.09
CUST_00082,2025-01-16,8.17
CUST_02766,2025-01-16,14.27
